id,observed_on,month,user_id,user_login,created_at,quality_grade,license,url,description,place_guess,latitude,longitude,coordinates_obscured,place_county_name,species_guess,scientific_name,state
36685207,12/15/2019,12,2463124,docjoshanderson,2019-12-15 22:52:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36685207,,"Sandscreen Rd, Avon, CT, US",41.7969219,-72.837826,FALSE,Hartford,Eastern Black-legged Tick,Ixodes,Connecticut
36038229,10/29/2019,10,1684775,deborah174,2019-11-24 23:43:45 UTC,research,,https://www.inaturalist.org/observations/36038229,Sick dead tick from medicated dog.,"Addison, VT 05491, USA",44.04050046,-73.27796035,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
36038315,10/29/2019,10,1684775,deborah174,2019-11-24 23:46:26 UTC,research,,https://www.inaturalist.org/observations/36038315,Seen on the ear of a dead bat.,"Addison, VT 05491, USA",44.04033199,-73.27836435,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
36038416,10/28/2019,10,1684775,deborah174,2019-11-24 23:49:03 UTC,research,,https://www.inaturalist.org/observations/36038416,,"Addison, VT 05491, USA",44.04024209,-73.27835932,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
36038493,10/27/2019,10,1684775,deborah174,2019-11-24 23:50:53 UTC,research,,https://www.inaturalist.org/observations/36038493,,"Addison, VT 05491, USA",44.04024209,-73.27835932,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
36038581,10/27/2019,10,1684775,deborah174,2019-11-24 23:52:39 UTC,research,,https://www.inaturalist.org/observations/36038581,,"Addison, VT 05491, USA",44.04032862,-73.2783087,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
36038670,10/18/2019,10,1684775,deborah174,2019-11-24 23:54:52 UTC,research,,https://www.inaturalist.org/observations/36038670,,"Addison, VT 05491, USA",44.0402539,-73.2783268,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
36038794,10/18/2019,10,1684775,deborah174,2019-11-24 23:57:25 UTC,research,,https://www.inaturalist.org/observations/36038794,Mating.,"Addison County, US-VT, US",44.04032283,-73.27831373,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
36038894,10/11/2019,10,1684775,deborah174,2019-11-24 23:59:49 UTC,research,,https://www.inaturalist.org/observations/36038894,,"Addison, VT 05491, USA",44.04032331,-73.27834457,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
36038957,10/11/2019,10,1684775,deborah174,2019-11-25 00:02:02 UTC,research,,https://www.inaturalist.org/observations/36038957,Male,"Addison, VT 05491, USA",44.04027824,-73.27828489,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
42126958,4/13/2020,4,2738086,kfagan9,2020-04-13 23:25:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42126958,,"Chapel St, New Haven, CT, US",41.3167051,-72.967443,FALSE,New Haven,Dog Ticks,Dermacentor variabilis,Connecticut
36039111,10/10/2019,10,1684775,deborah174,2019-11-25 00:06:35 UTC,research,,https://www.inaturalist.org/observations/36039111,,"Addison, VT 05491, USA",44.04001819,-73.27848706,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
42252104,4/13/2020,4,2738088,ianfagan,2020-04-15 18:26:35 UTC,needs_id,,https://www.inaturalist.org/observations/42252104,,"Chapel St, New Haven, CT, US",41.3166753,-72.967331,FALSE,New Haven,Dog Ticks,Dermacentor variabilis,Connecticut
36039187,10/10/2019,10,1684775,deborah174,2019-11-25 00:09:20 UTC,research,,https://www.inaturalist.org/observations/36039187,,"Addison, VT 05491, USA",44.04048889,-73.27800259,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
42682139,4/20/2020,4,18701,apgarm,2020-04-20 17:32:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42682139,,"Windsor, CT 06095, USA",41.893939,-72.634396,FALSE,Hartford,American Dog Tick,Dermacentor variabilis,Connecticut
36039229,10/10/2019,10,1684775,deborah174,2019-11-25 00:10:44 UTC,research,,https://www.inaturalist.org/observations/36039229,,"Addison, VT 05491, USA",44.04017678,-73.2780911,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
36039270,10/9/2019,10,1684775,deborah174,2019-11-25 00:11:57 UTC,research,,https://www.inaturalist.org/observations/36039270,,"Addison, VT 05491, USA",44.04012255,-73.27817693,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
36098488,10/9/2019,10,1684775,deborah174,2019-11-26 15:49:38 UTC,research,,https://www.inaturalist.org/observations/36098488,,"Addison, VT 05491, USA",44.04029487,-73.27825908,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
43458127,4/25/2020,4,69447,kellyfuerstenberg,2020-04-25 21:43:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/43458127,It was much lighter in color than in the photo. It was quite small and hard to photograph without losing sight of it in the bright sunshine. I don't recall seeing black legs.,"Stratford, CT, USA",41.170718,-73.128094,FALSE,Fairfield,Lone Star Tick,Amblyomma americanum,Connecticut
40329918,3/19/2020,3,1684775,deborah174,2020-03-20 23:29:12 UTC,research,,https://www.inaturalist.org/observations/40329918,Crawled on my hand when pulling buckthorn in woods.,"Addison, VT 05491, USA",44.04088974,-73.27784729,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
44507415,5/1/2020,5,669268,allisonbf,2020-05-01 19:27:56 UTC,research,,https://www.inaturalist.org/observations/44507415,,"Pratte Ave, Norwich, CT, US",41.5664,-72.056267,FALSE,New London,American Dog Tick,Dermacentor variabilis,Connecticut
41499258,4/5/2020,4,19322,erint,2020-04-06 01:01:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41499258,,"Stonewall Dr, Bristol, VT, US",44.18396333,-73.0376055,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
41596052,4/7/2020,4,962521,mboltz802,2020-04-07 11:10:56 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/41596052,,"Hardscrabble Rd, Bristol, VT, US",44.18432167,-73.12011667,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
45744405,5/12/2020,5,1993158,ryanheilemann,2020-05-13 02:08:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45744405,,"Bunny Ln, Brooklyn, CT, US",41.8044857,-71.911236,FALSE,Windham,American Dog Tick,Dermacentor variabilis,Connecticut
45767474,5/12/2020,5,69447,kellyfuerstenberg,2020-05-13 11:52:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45767474,,"Connecticut, US",41.4858402,-72.978331,TRUE,New Haven,American Dog Tick,Dermacentor variabilis,Connecticut
42049816,4/12/2020,4,1684775,deborah174,2020-04-13 00:05:35 UTC,research,,https://www.inaturalist.org/observations/42049816,Found crawling on me after an afternoon of pulling grape vine.,"Addison, VT 05491, USA",44.04027557,-73.27931976,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
42728092,4/20/2020,4,19322,erint,2020-04-21 02:58:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42728092,,"Stonewall Dr, Bristol, VT, US",44.184055,-73.03784167,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
46024324,5/15/2020,5,631462,jtlumba,2020-05-15 23:03:32 UTC,research,,https://www.inaturalist.org/observations/46024324,,"Borglum St, Stamford, CT, US",41.0694167,-73.5568,FALSE,Fairfield,American Dog Tick,Dermacentor variabilis,Connecticut
48917744,6/8/2020,6,372233,pkm,2020-06-08 15:35:55 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/48917744,,"Panton Rd, Vergennes, VT, US",44.15553617,-73.29557833,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
49395317,6/9/2020,6,19322,erint,2020-06-13 01:54:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49395317,,"Stonewall Dr, Bristol, VT, US",44.18396333,-73.0377805,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
46854142,5/22/2020,5,3021151,fanoforganisms,2020-05-22 16:17:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46854142,found this fucker,"Beacon Falls, CT, US",41.4433467,-73.053261,FALSE,New Haven,American Dog Tick,Dermacentor variabilis,Connecticut
47043056,5/22/2020,5,3046422,mlbkneuer,2020-05-23 23:35:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47043056,,"Melius Rd, Warren, CT, US",41.770395,-73.337508,FALSE,Litchfield,American Dog Tick,Dermacentor variabilis,Connecticut
47284577,5/25/2020,5,2754137,bmvandoren,2020-05-25 16:40:29 UTC,research,,https://www.inaturalist.org/observations/47284577,,"Bradford Rd, West Cornwall, CT, US",41.8944083,-73.280603,FALSE,Litchfield,American Dog Tick,Dermacentor variabilis,Connecticut
51782407,7/3/2020,7,372233,pkm,2020-07-03 11:24:01 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/51782407,,"Arnold Bay Rd, Vergennes, VT, US",44.13985833,-73.36198333,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
47944389,5/30/2020,5,2719502,wschenck,2020-05-31 05:14:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47944389,First for Connecticut on iNaturalist?! ,"Oak Bluff Ave, Stratford, CT, US",41.15345,-73.131675,FALSE,Fairfield,Lone Star Tick,Amblyomma americanum,Connecticut
47952426,5/31/2020,5,1711858,pwilson06,2020-05-31 08:03:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47952426,,"Silvermine, Norwalk, CT, US",41.1361805,-73.45507,FALSE,Fairfield,American Dog Tick,Dermacentor variabilis,Connecticut
48248773,6/2/2020,6,1181210,tkenefick,2020-06-02 16:57:29 UTC,research,,https://www.inaturalist.org/observations/48248773,,"Burnt Swamp Rd, Woodbridge, CT, US",41.3693334,-72.9989,FALSE,New Haven,American Dog Tick,Dermacentor variabilis,Connecticut
48269078,6/2/2020,6,1302434,samuel860,2020-06-02 20:17:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48269078,,"Madison, CT 06443, USA",41.2741383,-72.644302,FALSE,New Haven,American Dog Tick,Dermacentor variabilis,Connecticut
48287835,6/2/2020,6,2510750,booksandcookies,2020-06-02 23:52:45 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/48287835,,"Durham, CT 06422, USA",41.4471933,-72.70306,FALSE,Middlesex,American Dog Tick,Dermacentor variabilis,Connecticut
48800896,6/7/2020,6,2931858,abbie49,2020-06-07 17:03:01 UTC,research,,https://www.inaturalist.org/observations/48800896,,"Portland, CT 06480, USA",41.5645965,-72.571199,FALSE,Middlesex,American Dog Tick,Dermacentor variabilis,Connecticut
48932671,6/7/2020,6,3053131,samuelwilliams,2020-06-08 17:54:14 UTC,research,,https://www.inaturalist.org/observations/48932671,,"Windsor Locks, CT, USA",41.9239036,-72.651997,FALSE,Hartford,American Dog Tick,Dermacentor variabilis,Connecticut
49360957,6/12/2020,6,1356509,shhdragon,2020-06-12 19:35:08 UTC,needs_id,,https://www.inaturalist.org/observations/49360957,,"Roast Meat Hill Rd, Killingworth, CT, US",41.3622133,-72.551462,FALSE,Middlesex,Hardbacked Ticks,Ixodes,Connecticut
49757343,6/15/2020,6,3184664,evan260,2020-06-15 19:49:05 UTC,research,,https://www.inaturalist.org/observations/49757343,,"Buckley Rd, Salem, CT, US",41.5308452,-72.240664,FALSE,New London,American Dog Tick,Dermacentor variabilis,Connecticut
53400080,7/17/2020,7,2226972,k8izwrite,2020-07-17 20:18:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/53400080,Found this on the underside of my husband’s arm. It was already dead. I think it’s a wood tick. I’m hoping it’s not a deer tick. ,"Maston Hill Rd, Granville, VT, US",43.982525,-72.832,FALSE,Addison,Hard-backed Ticks,Ixodes scapularis,Vermont
50202634,6/19/2020,6,1807357,askaragus,2020-06-19 22:48:10 UTC,research,,https://www.inaturalist.org/observations/50202634,,"Bunny Ln, Brooklyn, CT, US",41.8046404,-71.911043,FALSE,Windham,American Dog Tick,Dermacentor variabilis,Connecticut
51659980,7/1/2020,7,3257662,squirrelqueen,2020-07-02 03:30:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/51659980,,"Dunham Pond, Storrs Mansfield, CT, US",41.78933,-72.2613,FALSE,Tolland,American Dog Tick,Dermacentor variabilis,Connecticut
51863637,7/4/2020,7,1531293,phillymoni,2020-07-04 02:08:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/51863637,,Kent,41.7316024,-73.445449,FALSE,Litchfield,American Dog Tick,Dermacentor variabilis,Connecticut
63817032,10/28/2020,10,1684775,deborah174,2020-10-30 13:18:53 UTC,research,,https://www.inaturalist.org/observations/63817032,Came off the cat.,"Addison, VT 05491, USA",44.0401392,-73.278247,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
55079361,8/1/2020,8,1447224,jessbu,2020-08-01 20:45:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55079361,,"Cornwall Bridge, CT 06754, USA",41.7957944,-73.395069,FALSE,Litchfield,American Dog Tick,Dermacentor variabilis,Connecticut
56079432,4/25/2020,4,2502362,tesgeorge,2020-08-10 23:48:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56079432,,"Sherwood Island, Norwalk, CT, US",41.1156472,-73.320183,FALSE,Fairfield,American Dog Tick,Dermacentor variabilis,Connecticut
63817155,10/27/2020,10,1684775,deborah174,2020-10-30 13:21:48 UTC,needs_id,,https://www.inaturalist.org/observations/63817155,Picked off myself after working in the woods behind the house.,"Addison, VT 05491, USA",44.04016495,-73.27827454,FALSE,Addison,Hard-backed Ticks,Ixodes scapularis,Vermont
64689135,11/10/2020,11,1684775,deborah174,2020-11-11 21:00:39 UTC,research,,https://www.inaturalist.org/observations/64689135,Came in on the cat.,"Addison, VT 05491, USA",44.04024124,-73.27832031,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
65129151,11/14/2020,11,1684775,deborah174,2020-11-18 04:06:21 UTC,research,,https://www.inaturalist.org/observations/65129151,,"Addison, VT 05491, USA",44.04014206,-73.27829742,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
66156373,12/5/2020,12,19322,erint,2020-12-05 21:51:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66156373,,"Stonewall Dr, Bristol, VT, US",44.18381333,-73.03762783,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
72743587,4/2/2021,4,19322,erint,2021-04-03 02:07:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/72743587,Fell off the dog,"Stonewall Dr, Bristol, VT, US",44.18383333,-73.03776667,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
75550807,4/28/2021,4,19322,erint,2021-04-28 15:58:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75550807,"Found full tick in house (from dog), and kept it in jar so I could photograph eggs.","Stonewall Dr, Bristol, VT, US",44.18393854,-73.03786704,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
64794817,11/13/2020,11,993372,mkar,2020-11-13 15:38:56 UTC,needs_id,,https://www.inaturalist.org/observations/64794817,,"Connecticut, US",41.5618612,-72.766034,TRUE,Middlesex,Hard-backed Ticks,Ixodes,Connecticut
78253380,5/10/2021,5,1130744,kwilkerson,2021-05-10 18:22:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78253380,,"Charles Ave, Middlebury, VT, US",44.00680839,-73.16404182,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
82986427,6/13/2021,6,12036,zaccota,2021-06-14 12:10:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82986427,,"States Prison Hollow Rd, Starksboro, VT, US",44.24565,-73.0642305,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
85578312,7/1/2021,7,4593385,wildtaunton,2021-07-04 05:39:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85578312,,"Route 74 E, Middlebury, VT, US",43.93861333,-73.25598833,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
97855624,9/30/2021,9,1684775,deborah174,2021-10-11 02:31:12 UTC,research,,https://www.inaturalist.org/observations/97855624,,"Addison, VT 05491, USA",44.04032898,-73.27832031,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
101526508,3/25/2021,3,1168695,trscavo,2021-11-20 12:14:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/101526508,Picked up at Kingsland Bay State Park and Natural Area,"Ferrisburgh, VT, USA",44.23977949,-73.30505848,FALSE,Addison,Eastern Black-legged Tick,Ixodes scapularis,Vermont
5892768,4/21/2017,4,185157,heatherbumbleb,2017-04-21 18:37:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5892768,,"56 Game Farm Rd, Delmar, NY 12054, USA",42.6097694,-73.8900197,FALSE,Albany,Blacklegged Tick,Ixodes scapularis,New York
8600217,10/29/2017,10,493834,zachsw,2017-10-29 14:54:39 UTC,research,,https://www.inaturalist.org/observations/8600217,,"391 Myrtle Ave, Albany, NY, US",42.65418667,-73.77433,FALSE,Albany,Blacklegged Tick,Ixodes scapularis,New York
12528421,5/16/2018,5,161284,tarpinian,2018-05-16 23:27:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12528421,,"Colonie, NY 12205, USA",42.71558772,-73.8507615,FALSE,Albany,Blacklegged Tick,Ixodes scapularis,New York
12679467,5/21/2018,5,161284,tarpinian,2018-05-21 16:02:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12679467,Found 5 ticks in about 1 hour of hiking here.,"114-148 Lincoln Ave, Albany, NY 12205, USA",42.70672728,-73.84469988,FALSE,Albany,Blacklegged Tick,Ixodes scapularis,New York
73222385,4/7/2021,4,2510750,booksandcookies,2021-04-07 19:20:02 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/73222385,,"Durham, CT 06422, USA",41.4475577,-72.702377,FALSE,Middlesex,American Dog Tick,Dermacentor variabilis,Connecticut
73230174,4/7/2021,4,18701,apgarm,2021-04-07 20:50:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73230174,,"Windsor, CT 06095, USA",41.8939,-72.634468,FALSE,Hartford,American Dog Tick,Dermacentor variabilis,Connecticut
21857003,3/31/2019,3,368287,crx2aj3,2019-04-01 01:54:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21857003,,"Albany County, NY, USA",42.73628475,-73.88145947,FALSE,Albany,Blacklegged Tick,Ixodes scapularis,New York
22343142,4/11/2019,4,161284,tarpinian,2019-04-11 21:24:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22343142,"Flicked at least 12 ticks off my pants today.  

Air temperature today about 50F.  Nighttime temps have been 30 to 40.  Surprised to see them so active already.","1308 Siver Rd, Guilderland, NY 12084, USA",42.72252583,-73.90278031,FALSE,Albany,Blacklegged Tick,Ixodes scapularis,New York
74666473,4/20/2021,4,3382251,alicia_lynn,2021-04-20 19:53:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74666473,,"Harkness Memorial State Park, Waterford, CT, US",41.3008533,-72.116111,FALSE,New London,American Dog Tick,Dermacentor variabilis,Connecticut
75028245,4/24/2021,4,1392,jonathan,2021-04-24 12:33:04 UTC,research,,https://www.inaturalist.org/observations/75028245,,"Day St, Granby, CT, US",41.973402,-72.823571,FALSE,Hartford,American Dog Tick,Dermacentor variabilis,Connecticut
